tot_sezio,idpartizione,nlista,nlistamacro,totVoti,totVoti_nona,totVotiLista,idComune
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,3,4,1,0,6,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,4,12,6,0,40,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,5,14,18,0,25,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,6,16,107,0,155,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,7,17,0,0,6,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,8,15,0,0,2,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,9,13,8,0,13,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,10,18,11,0,22,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,11,2,0,0,4,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,12,5,57,0,90,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,13,9,58,0,78,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,14,6,90,0,197,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,15,10,0,0,0,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,16,8,17,0,18,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,17,7,11,0,13,1
3,0,18,3,3,0,3,1
3,0,18,3,3,0,3,1
3,0,18,3,3,0,3,1
3,0,18,3,3,0,3,1
3,0,18,3,3,0,3,1
3,0,18,3,3,0,3,1
3,0,18,3,3,0,3,1
3,0,18,3,3,0,3,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,1,11,2,0,2,1
3,0,2,1,0,0,1,1
3,0,2,1,0,0,1,1
3,0,2,1,0,0,1,1
3,0,2,1,0,0,1,1
3,0,2,1,0,0,1,1
3,0,2,1,0,0,1,1
3,0,2,1,0,0,1,1
3,0,2,1,0,0,1,1
3,0,2,1,0,0,1,1
3,0,2,1,0,0,1,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,3,4,0,0,10,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,4,12,1,0,36,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,5,14,0,0,1,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,6,16,15,0,68,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,7,17,15,0,15,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,8,15,0,0,1,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,9,13,6,0,13,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,10,18,0,0,4,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,11,2,0,0,3,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,12,5,28,0,83,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,13,9,24,0,54,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,14,6,36,0,196,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,15,10,1,0,6,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,16,8,0,0,0,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,17,7,0,0,4,1
3,0,18,3,0,0,4,1
3,0,18,3,0,0,4,1
3,0,18,3,0,0,4,1
3,0,18,3,0,0,4,1
3,0,18,3,0,0,4,1
3,0,18,3,0,0,4,1
3,0,18,3,0,0,4,1
3,0,18,3,0,0,4,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,1,11,4,0,6,1
2,0,2,1,0,0,0,1
2,0,2,1,0,0,0,1
2,0,2,1,0,0,0,1
2,0,2,1,0,0,0,1
2,0,2,1,0,0,0,1
2,0,2,1,0,0,0,1
2,0,2,1,0,0,0,1
2,0,2,1,0,0,0,1
2,0,2,1,0,0,0,1
2,0,2,1,0,0,0,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,3,4,0,0,7,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,4,12,3,0,14,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,5,14,18,0,15,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,6,16,92,0,132,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,7,17,0,0,5,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,8,15,0,0,1,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,9,13,0,0,4,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,10,18,48,0,45,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,11,2,0,0,2,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,12,5,81,0,112,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,13,9,3,0,10,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,14,6,14,0,78,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,15,10,0,0,2,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,16,8,0,0,0,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,17,7,12,0,9,1
2,0,18,3,0,0,0,1
2,0,18,3,0,0,0,1
2,0,18,3,0,0,0,1
2,0,18,3,0,0,0,1
2,0,18,3,0,0,0,1
2,0,18,3,0,0,0,1
2,0,18,3,0,0,0,1
2,0,18,3,0,0,0,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,1,11,4,0,3,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,3,4,0,0,10,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,4,12,1,0,20,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,5,14,3,0,5,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,6,16,15,0,87,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,7,17,5,0,9,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,8,15,0,0,4,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,9,13,6,0,11,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,10,18,1,0,4,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,11,2,0,0,2,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,12,5,8,0,55,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,13,9,5,0,23,1
1,0,14,6,7,0,111,1
1,0,14,6,7,0,111,1
